"time","usage"
1485896217,1963188
1485896517,1963188
1485896817,1963188
1485897117,1963188
1485897417,1963188
1485897717,1963188
1485898017,1963188
1485898317,1963188
1485898617,1963188
1485898917,1963188
1485899217,1963188
1485899517,1963188
1485899817,1963216
1485900117,1963224
1485900417,1963212
1485900717,1963212
1485901018,1963212
1485901318,1963212
1485901678,1963212
1485901978,1963212
1485902278,1963212
1485902637,1963212
1485902937,1963212
1485903237,1963212
1485903537,1963212
1485903837,1963212
1485904137,1963212
1485904437,1963212
1485904737,1963212
1485905037,1963216
1485905338,1963216
1485905697,1963216
1485905997,1963216
1485906297,1963216
1485906597,1963216
1485906897,1963216
1485907197,1963224
1485907497,1963224
1485907797,1963224
1485908097,1963224
1485908397,1963224
1485908697,1963224
1485908997,1963224
1485909297,1963224
1485909597,1963224
1485909898,1963228
1485910257,1963228
1485910557,1963228
1485910857,1963228
1485911158,1963228
1485911517,1963228
1485911817,1963228
1485912117,1963228
1485912417,1963228
1485912717,1963228
1485913017,1963228
1485913317,1963228
1485913617,1963228
1485913917,1963228
1485914218,1963228
1485914577,1963228
1485914877,1963228
1485915177,1963228
1485915478,1963228
1485915838,1963228
1485916138,1963228
1485916438,1963228
1485916798,1963228
1485917098,1963228
1485917398,1963228
1485917758,1963228
1485918118,1963228
1485918477,1963228
1485919369,1963232
1485919669,1963232
1485919970,1963232
1485920330,1963232
1485920630,1963232
1485920990,1963232
1485921290,1963232
1485921649,1963232
1485921949,1963264
1485922250,1963284
1485922550,1963284
1485922910,1963284
1485923270,1963284
1485923570,1963284
1485923870,1963284
1485924170,1963284
1485924470,1963284
1485924770,1963284
1485925070,1963284
1485925370,1963284
1485925670,1963284
1485926029,1963284
1485926330,1963284
1485926690,1963288
1485927050,1963288
1485927350,1963288
1485927650,1963288
1485928009,1963288
1485928309,1963288
1485928610,1963288
1485928910,1963288
1485929210,1963288
1485929510,1963288
1485929810,1963288
1485930169,1963288
1485930469,1963288
1485930769,1963288
1485931069,1963288
1485931369,1963288
1485931669,1963288
1485931969,1963288
1485932269,1963288
1485932569,1963288
1485932870,1963288
1485933170,1963288
1485933529,1963288
1485933829,1963288
1485934130,1963288
1485934430,1963288
1485934730,1963288
1485935090,1963288
1485935449,1963288
1485935749,1963288
1485936049,1963288
1485936350,1963288
1485936650,1963288
1485936950,1963288
1485937250,1963288
1485937550,1963288
1485937850,1963288
1485938210,1963288
1485938570,1963288
1485938929,1963288
1485939230,1963288
1485939530,1963288
1485939890,1963288
1485940250,1963288
1485940550,1963288
1485940850,1963288
1485941150,1963288
1485941450,1963288
1485941750,1963288
1485942050,1963316
1485942350,1963492
1485942650,1963800
1485942950,1963812
1485943250,1963812
1485943550,1963812
1485943850,1963892
1485944150,2043484
1485944450,2032036
1485944750,2032036
1485945050,2032040
1485945409,2032064
1485945710,2032120
1485946010,2032348
1485946369,2033036
1485946670,2033536
1485947030,2034296
1485947330,2035040
1485947690,2035740
1485947990,2036252
1485948290,2037048
1485948590,2037252
1485948950,2037364
1485949250,2037960
1485949550,2038568
1485949850,2039040
1485950210,2039992
1485950570,2040456
1485950870,2041284
1485951230,2041832
1485951530,2042352
1485951830,2042828
1485952190,2043596
1485952550,2044316
1485952850,2044864
1485953210,2045924
1485953510,2046784
1485953810,2047544
1485954110,2048264
1485954470,2051440
1485954770,2052184
1485955070,2052784
1485955370,2053184
1485955670,2053532
1485955970,2053804
1485956270,2053992
1485956629,2054340
1485956930,2054884
1485957230,2057548
1485957530,2058120
1485957830,2058656
1485958190,2059248
1485958490,2059976
1485958790,2060600
1485959090,2061184
1485959450,2061912
1485959810,2062848
1485960110,2065548
1485960410,2065984
1485960710,2066564
1485961010,2067316
1485961310,2067984
1485961610,2068768
1485961970,2069656
1485962270,2070344
1485962570,2070548
1485962930,2070836
1485963230,2071268
1485963530,2071788
